,review_id,stmt_score
53953,qR1ntvSrYY69tafQ1aQvEw,-0.3336
53954,qR1Ws4uAKnHl7mJ9UKKjVg,-0.8661
53955,qR5Dh3SJJHCk_LkJZMgUmg,-0.915
53956,QR7zhG1vefqpyuEQIGRfKQ,-0.6684
53957,QR8yKCp-53Oo87KHZrovQA,-0.8379
53958,Qr9N3ocgrikjpnUywnvLnA,-0.3149
53959,QRaxB8z0vMMFKHwzyOEBvA,-0.532
53960,QrBJL3oXEpkT7VNTvPPhVA,-0.6836
53961,qrbqcaC8SJq5sc3T1EPYsQ,-0.753
53962,QrbQOmSQGzGagpn0aEXvCg,-0.7869
53963,qrBtLD877QlA2oclGPiluA,-0.8723
53964,qRBzbBcKloviGlFgEXk4AQ,-0.4033
53965,qrcaNwBVg0eXEQOh79d70g,-0.9557
53966,qrcCRp13pN8ZX8VESUssoA,-0.1553
53967,qrd8hR-xnGhdKunZikKQqg,-0.2846
53968,qRdNhIUolDyzSJmRgekSdA,-0.2228
53969,QrDszY6VzQirnxFQygkpMg,-0.4939
53970,qRebsr8KS3SOTuPOhwoEYA,-0.4072
53971,QRExLbm9adJ0spC56ZmHHg,-0.9332
53972,Qrf8MrrQo_4DzkMIPYxBVA,-0.745
53973,qrFwH1ZxxfI7J3E21uMXYw,-0.3738
53974,qrFzHbz3i3S69b1nt1ZPWw,-0.6958
53975,QRF_3pQsnRX7iR_Xk0gtRw,-0.6033
53976,qrg06_Uk8g87UruamJrDxw,-0.6978
53977,QRG45jFrUdwLXfxRUj8Mww,-0.9072
53978,qRGhGbSkGRi-GmGsWtt8sQ,-0.5267
53979,QRGmwlXDbE92k49ocIEOyg,-0.7899
53980,QrhewPlROQygCQU8439dZQ,-0.3479
53981,Qri_Y1wTIyE_ujF9WzXRFg,-0.6344
53982,qRj8YNXLSKVzq0O4OiCpKA,-0.3804
53983,QrkDuu470j8x56uE-3B63g,-0.805
53984,qRkWVuw0cPQeCukQlEY1HA,-0.5859
53985,Qrl0x-xBHUeu6uClidyY7w,-0.4767
53986,Qrl3LsZV9LTOVFmig93FwA,-0.8786
53987,qrMp8igevWUlAvcp0Jd9Lw,-0.2737
53988,QrMur-25yw4SVC0jwkgElA,-0.6718
53989,qRMVm8n_I8q0j_CIfEbmjA,-0.2648
53990,qrNA1VjIt5xe-BBfxGbedQ,-0.3818
53991,QrOuhNJu9uPIi5rjWaMxQg,-0.6558
53992,qrP1ee6PU994sFT-QR2qAQ,-0.7078
53993,QrPGJM2zJOsAZ-MSIMPNtA,-0.9191
53994,qRpTtxNFnlJ0H19kcJoQnw,-0.6486
53995,QrQ87irq53K36S-6T5vgww,-0.3239
53996,qRqbaDv3JFs4iTZjLMK7Pg,-0.8465
53997,qrQe3i9rv3GhdZM7RZe2Xg,-0.3602
53998,qRqlciLH4qj5OQQNrcPmZA,-0.4767
53999,qRqMxee4vfyrpqpJmCpJGA,-0.2711
54000,qrrA7FZWvuY1_-9YtPoG2w,-0.4926
54001,QRRiP-kqhlN4dN1zoRaW8A,-0.285
54002,qRrL0XKVnfIK1B6FZ3yDIQ,-0.0516
54003,qRSCCF63d8XgvUlZl13DkA,-0.6388
54004,QrsKte3Bc3P-71R19ZWviA,-0.5023
54005,qRSvT2IrfneCJ-7b5nz4iw,-0.4419
54006,qrt6ttgW36ZQBaTEOYWduw,-0.8482
54007,QruQyzdMrtkPvH__PdWkkg,-0.9832
54008,QRVmEOZOAyxUWO7Pl3VlGw,-0.7777
54009,qRVqeOxE7X3Tkh2hlnsq1g,-0.4118
54010,qrV_GDoyYzbbWx2iler1dQ,-0.3182
54011,qrW7nNiLJtAL9Nkyu3hUJA,-0.4299
54012,qRw96euygxRI3hRHWM0Ywg,-0.1779
54013,qrWo7u0GBd15axjsUV0_HA,-0.8271
54014,qrwWrLHG2dL5BVoUzenqMQ,-0.7269
54015,QRxIRYLCvROqHN0qEpo0eg,-0.5658
54016,QrxpdnqQ2rynKH-h64q8iQ,-0.5982
54017,qRXwhH8RMESAf3Q6FRAehQ,-0.4586
54018,QrYa1rITEgCPnmOQzvSejw,-0.5719
54019,qrz6qtorMigqUVbdO3gBTA,-0.6465
54020,Qrzdx_bn_cAvIKRrWdF3OA,-0.2411
54021,qRzgrgKjMCMrMZpf3CFOSg,-0.9734
54022,qr_aH9VPv8Ro5-lW3HFh2A,-0.0617
54023,qs0JK9zFo-gBr4L6DXgz5w,-0.7272
54024,qS15V0LuUXDvRN3MYEvNQw,-0.7346
54025,Qs1WExUahhdFYcrajQMeGQ,-0.3451
54026,QS2Pc_2Ex1C_EXa-nDIlPg,-0.8253
54027,Qs6CXPkSj1Dm3Hq8SYfQIw,-0.9011
54028,Qs6lAbWKqf61I_QCnQBxIw,-0.5209
54029,qS8eNmMqbu7qSl7ME3hnRg,-0.1406
54030,qs8sp1-r7_8aTl5xrc2MNA,-0.8668
54031,qS9owk95T3Ng-Ei_sl-FoA,-0.5413
54032,QsA6wVcI4Jec2TUgfrSSnQ,-0.1021
54033,QSaTwCLB12VuolXe7UKUmw,-0.9704
54034,QSbs_KVQBH5olBqHBfJIAQ,-0.7797
54035,QSC27mOD-0CD0QlVOfC-sw,-0.5189
54036,QSc3bTzKKsCVAX2_B6K3VA,-0.8481
54037,qscsFKu2J5N4rxMMToDv4Q,-0.1063
54038,QSDjLlM3B2XtstZsQet5xw,-0.7398
54039,QSe7H3fmIjajA-48kn9tzA,-0.8472
54040,qSF9AgwPOdOusjAKPl3TLQ,-0.934
54041,qSfQ73xKOFXI071Vxotudw,-0.0039
54042,qsGldv5RPjXnVdi9-P7o1Q,-0.737
54043,QSgotZBy5dMYwDWpaHHrBQ,-0.7345
54044,QSGrruk9puY15McYvCYQGQ,-0.8756
54045,qSHCL6bxU5F26QSQhxEQNQ,-0.7251
54046,QSh_gZke1lEZC-QLhWLy7Q,-0.8834
54047,qSIR5k6U7TFzCZsnS3Ap1g,-0.2247
54048,QsIR6cjI56DEhvPUFNCTcg,-0.5709
54049,qsITbeUeIJFpN1CoqkNV8g,-0.5407
54050,qSivF_eD86Mx7rK3RBXjDQ,-0.6908
54051,QsiX6nrUAK74IaObpS9J_A,-0.7428
54052,qsjl7n3XUm5pYbsaCuBw9Q,-0.3977
54053,qsKkXywVbhI3mp4dzsqFBQ,-0.4265
54054,qsmc1SXJLp4tV_gdZD8qbw,-0.1027
54055,qSMSf6QvbiCOw6JXZFYDAw,-0.5423
54056,QSnyFCcNaK5PpZttmrlOoQ,-0.9456
54057,qsOCtBDLflxkgvudNs343w,-0.2034
54058,Qsojvw0eTsBVcu9bIi1Plw,-0.9787
54059,qsOOyykj193jcX11Gaxb1A,-0.8689
54060,qsouWJtlLywoJkZTguPeig,-0.2931
54061,qSOXhq44GO7j4nt8jemAsQ,-0.4404
54062,QsP9UW98PTC25RkII_6HXg,-0.9644
54063,QSPaI1cqvXWp-24H9Ny6DQ,-0.9362
54064,qsQnsqVUBYxW8sMdshwW-g,-0.5248
54065,QSrd1cVrcihSd-U6nZAa-w,-0.6331
54066,QsRDgsGNFXVJ2oxjkbzVLQ,-0.6351
54067,qSrM-TMYg22pooOCVUwcEA,-0.2225
54068,QSrVcqmoHxCRJ2880oRqSQ,-0.9422
54069,QsSpz4jVgcnrbU4f63xo7A,-0.9883
54070,qstfRR6QQFoqZ8R5-GB4kg,-0.9907
54071,QsTmlDUVgTMHoyfsh5kBYg,-0.5023
54072,qsTOCrWIfdcZBsHVcJ1JAQ,-0.894
54073,QstUXKRxPxmDdG9mDgyvKQ,-0.6752
54074,qsUat7lYZS_Evc3vtDzF0A,-0.3959
54075,qSUUs5jbglp7Zc7dbIemtg,-0.7301
54076,QsW02aajLsYnc1xeDRMPcA,-0.2388
54077,qSWcb5fGMti_9rt_yaol6w,-0.1027
54078,qSWITOEQnjEmHzqdf3ERXA,-0.1516
54079,QswJnrjmRZJ0ccgQhWx9XA,-0.908
54080,QSX_Sub7JDpqsHfe-FBJCw,-0.2942
54081,QSy-tEtQeSDgGg-CpZ4YWA,-0.7639
54082,qsy7kzs-McFuqdrdOwhJMQ,-0.1184
54083,qsyUw5GOP3Ilandhiy_Kaw,-0.6992
54084,QSZrvp1E_4fAp0oZItLtYA,-0.755
54085,qT-Fej59PxFrHGFeIfEKkw,-0.7801
54086,qT-uPpyYNbBcx54DQVV5yA,-0.6449
54087,QT07hlSn2TgtPdl6Snf1GA,-0.6796
54088,QT0IyOvg5H5BlBQsgBEuxw,-0.2477
54089,qT0QHIgVXlfYzNgd6laFTQ,-0.4767
54090,qT13dqFeMhCFyq6O3SdJsQ,-0.7482
54091,qt3liMnIOgl4CWY_FwdDbw,-0.1977
54092,qt5Vb0ov3i3qbTfQmPfCfA,-0.7964
54093,qT66BNbPqeoFu8vSwhKXOg,-0.9259
54094,QT6AZ7bW6IJQcshjhRqldw,-0.8987
54095,QT6jLwp3WFKYBtsCvnEpAg,-0.9655
54096,qt6RSx4DZMoqiEfTI3yJ5A,-0.7311
54097,QT8p-65ESA6LH4Ut240GEQ,-0.7156
54098,QTA1YB8QzR_v2elPuJwx7g,-0.3847
54099,qTaE8p9-ypGzjBJeeZ1eaw,-0.9348
54100,qTaMHKl3NZ3IryKScRWS-A,-0.2457
54101,QTbMoKrdZEYtJkCuGK6j8A,-0.6588
54102,QTdjUhctttdEU22DTNz3zw,-0.7096
54103,QteLH1XIdJODxDRg1YLkag,-0.1154
54104,qTePU7DhQ5XVhNvvKZ_JyQ,-0.9388
54105,qTEQA0t4SgjfyB8smJC3lg,-0.923
54106,qTeQyGVOzob45W7mIZwyeQ,-0.8943
54107,QteTrb30UKBQGT0vyexNWQ,-0.4075
54108,QtetzDAqIgqPJNpLXN3PjQ,-0.4767
54109,QTeUv5_zmWpa2fBxvhtEbw,-0.8403
54110,QtfGWnPz1yLgcZhz_TF6MQ,-0.6759
54111,qTfl_PGmWBnbLFoJiyaUyQ,-0.7079
54112,qtG2PeWLCNehNSLO5T54oA,-0.5856
54113,qtg9q9rCNyPvafI2OYVRvw,-0.7096
54114,qTgJarkfiFUtuZbXiNRMJg,-0.765
54115,qthGE6F3XoezdBEIJaviow,-0.0653
54116,QThqDjCZXGVdTPB1FcSoPA,-0.946
54117,QThu53kDcvLfhfWEt7DshA,-0.8282
54118,QTihi9tbj_k3ohzzs2Bghg,-0.7696
54119,QtImvIdAEP-8rqn1-U1ZbQ,-0.9386
54120,qTK8mewrXIsNigM9QEGB5w,-0.3925
54121,qTKokha_eyi36rRJZihuvw,-0.1531
54122,QtLahuzI-efN6yE2ohdqBQ,-0.5717
54123,QTlliXrmN25X1tsFFiezdw,-0.3397
54124,QtM1N0RjJYkgRSRo97AJrA,-0.8728
54125,qTm3GOccv4e75qEr5f73ww,-0.3182
54126,QTmHFxPujZjxzw6262akrw,-0.6619
54127,QtMJ_f-KJzvGYAHwQlzJ-g,-0.6458
54128,qTmxAL4jskuQXjIRnzD15A,-0.128
54129,QTMXvYqOAxx8vn_m_lTgeg,-0.2755
54130,qTnd1Y6AKs9-ZE9APYme-Q,-0.857
54131,qtNFldk5eGs8VZ92DPbnCw,-0.3421
54132,qTnPcbYN-78H4HLTa0K37Q,-0.8614
54133,qtNTbBcUr9RCVVOeRWsOiw,-0.7879
54134,qTnTPixosfeuGLxUHtxPjQ,-0.4899
54135,qtO-wPbEf5i1C7m74_4_8Q,-0.6572
54136,Qto1HszS5Ks8zKSEunuWbQ,-0.4816
54137,QtOcceBCsGkN8Mu8hCAU5Q,-0.804
54138,qToLs3e5TtIjgBi2L4dfBw,-0.4903
54139,qTood66BhBcvIdNs2uKWyg,-0.0516
54140,QTp0vQq5t4mMC-yYV_tnAA,-0.4405
54141,QTPE2_g_VazUHzr_yGVKnA,-0.2263
54142,qtqqX5K76rnebqYf7WymCQ,-0.3182
54143,qtRrCz21dcb4ugc0JDmqtQ,-0.7845
54144,QTRtYeG7DRKRIPVFEJ09Rg,-0.9705
54145,qtruj1N0Mn_d3P1nUWfDcA,-0.4622
54146,QTs7dEMx5DqaQAajCgnVbw,-0.5563
54147,QTsRoKJOYFbQKbPZ35gtFw,-0.8682
54148,QTSvX0KlICl0XFuhQIypDQ,-0.2484
54149,qTTf41tt3nwIUNnh7HRIgQ,-0.7597
54150,Qtu2_6dWWyxLDRKnK-btIg,-0.7712
54151,QTUhdgCnJsBQ-OK-Bmv6-A,-0.886
54152,QtvxV0b3Q5WnTGK3CmscUQ,-0.2263
54153,QTWWV9gQGzZBjV7VHJMgKQ,-0.8793
54154,qTX0E-Akiv8ZQtpJpvOiNA,-0.3365
54155,qtXDwB1cET0S8veOin3SRw,-0.4497
54156,qtZY3w1bduczoH-dVSianA,-0.8489
54157,QU-3d7bra9lqrd52YRLHtw,-0.296
54158,qU-xSjxWW7Z_QgXhV_5CuQ,-0.7411
54159,qu0yOionsK10lgDZtBjf_w,-0.5175
54160,qu119KRjolDDaZihgrN0eQ,-0.3247
54161,Qu1SjyseiKN4wNSj3nXulA,-0.4393
54162,Qu47LUOCCjuCXnyte5mueg,-0.1027
54163,QU79D_rb3GNKcFpeAOiiqg,-0.0808
54164,qu9I2CboVEByquZXFouWMA,-0.7891
54165,qu9vp0ef1TZYwdOrO4777w,-0.975
54166,qU9Yh4Kp5ZPx6qSqI-JMbw,-0.1027
54167,QuA1lWpxvLPi864hIcLiCA,-0.9409
54168,qUad4nsoi6tXxZAG7cCitQ,-0.3783
54169,QUB8VttCwvYAh1-InBsWtg,-0.926
54170,QUBo7auI260Cgb9qqvpg8g,-0.4019
54171,QUbrjF7N28ySUQmbz2p1cw,-0.8236
54172,QUc1pxWaX7-skjvi9IVyxA,-0.9062
54173,qUCcXWF115ZjchFuIoReAg,-0.3477
54174,QuCfP6TSETLVQqZ_RuU5sA,-0.7783
54175,QucQ2buub7LFtMEJWU5RsA,-0.6903
54176,qudLeKchybsvEOVVgSOaDA,-0.5585
54177,QUdvlyUUbvw-_nPFRoMR7Q,-0.5423
54178,Qud_xMEBFrj4bEAsPJJZUQ,-0.9626
54179,QUE0ldr9_IQbtzSa8ba2xQ,-0.0772
54180,QUe3JYElPmvPA0O6JEklDw,-0.7579
54181,QUe8abUaAFPJ3rIwsER7XA,-0.9232
54182,QUe9c0XKsr-e2JxHdvXQlg,-0.1027
54183,QUeHQEyJh0jI8SIySbP3KQ,-0.3217
54184,quEjIPINWSQQoUugQSXJyg,-0.6754
54185,qUETE4LLLQwtTA1mdf4y3A,-0.9657
54186,Quf4o0CluOWXU8UIZpOZnw,-0.3708
54187,QuFIdRNEz6f2Xuwtvp6hng,-0.8667
54188,QUFqPI-2K9A6Jzf44nWKMA,-0.7418
54189,QufWO4Cqyvploo2h_DFUuA,-0.9248
54190,qug5ls1_o9ZvcMJdI5cy8Q,-0.8498
54191,QUHfAGUDKjwfc2qGAuBFFQ,-0.6093
54192,quhh6Q74BCL2VXYgV8r2iQ,-0.2799
54193,QuJ-ihPlleou3zTZJ7OroA,-0.3871
54194,quJE2tdrw1dy2MMG5qDBWQ,-0.1506
54195,quK0MndokQmFbQCX5UOGQQ,-0.6096
54196,QULeHezqTPMnr51pSz-LWQ,-0.4947
54197,qUlWmwmRRdqMllYSw1jmTA,-0.6802
54198,qum8xwg7LQKPaIy0v2Uxrg,-0.8196
54199,quMg9QVVYzDiy0539iMHSQ,-0.796
54200,qUmYM4Iu495yk2MUSvzFIg,-0.1843
54201,QuNe5GqJ3ReZa0XvFaCE9g,-0.5994
54202,QUnOcahkNyF6qXJqFxVUOw,-0.7862
54203,QUO844-HxjtyeqVDWrq8zg,-0.9768
54204,quP3bXbliiZdX0OVyfmiVQ,-0.9875
54205,QuPjb86PaZ2LkaOUKwu7hQ,-0.9323
54206,QuPKKXhho0Ch2pjkwES87Q,-0.9898
54207,QUQyepBRCPbhCLvFyGzxpg,-0.8473
54208,QUR7UC3lnt_8Qhw9_wlCSw,-0.2023
54209,qurqVutJQgn9jCkgpC_bZQ,-0.4612
54210,QuRuoTrIPl0h2_jFAsJQqg,-0.8418
54211,QURYB69gVZHB_JgjdryV3g,-0.7865
54212,QuS95n9HIa9eaZ5VnotbLw,-0.7797
54213,QUSoLcbyI0gyp7BciZHi4g,-0.0721
54214,QuSxz3dPAknsaQNoBb_GQw,-0.9001
54215,QUTjrkEfVTpmHNzu7p7V7g,-0.9201
54216,QutkkAHeA6Kkq_NO_PatFw,-0.8426
54217,quttYWYPJA6IYKGU9UGnJQ,-0.5142
54218,qUTWOuWXG6soEmYiNZ4rug,-0.431
54219,QuT_g2hkuVoF_LjH4eheYw,-0.1027
54220,QUUI5xuzqRo9l7THgQVWZQ,-0.4287
54221,QUw7aNQ-ko1IIKmI11m94A,-0.4576
54222,qUWIspHzN1BoaJZWn_Oc0Q,-0.8264
54223,QuWm2Drk62yvPE3fsRZcEw,-0.5067
54224,qUWOU8q1bxl9nB-VFdD51Q,-0.8743
54225,quXekZN2cMk3bCVlduNEWg,-0.9738
54226,QUXRAGqbrVRiZAOZo3n9dQ,-0.8519
54227,QuxtZEJm-fZZh6ZzJPF3Ng,-0.6801
54228,qUybW6izEM62iFFZNt6EWA,-0.1744
54229,Quyefo2x4cCWfGgC2zC_fg,-0.5609
54230,quYmTG7KlFb13P4oWG2Gow,-0.2001
54231,QuzMvTU2ZGxrQmwTFKfK8A,-0.4846
54232,qU_dlg49MPGXY5q-90WZLQ,-0.2846
54233,qv-2H_bWS3mpfDtNwNJXEQ,-0.8951
54234,qV-IPPveYfrssxv7waA7bg,-0.403
54235,Qv08rMCM9XCGJxBLRAOEnw,-0.8464
54236,qV1SI3l50tDkuEqdaBytZw,-0.0258
54237,qv1XftRXU3KCTGonO2XzXA,-0.9254
54238,Qv3oExDLjl35nAiM_Dwcrg,-0.9232
54239,qV3VZxupiwySbyTa8LunSQ,-0.9077
54240,qV3_xr9gR6t-TL31myy0Pw,-0.6525
54241,QV4q0HSUbkDIcrxZqP4MKA,-0.8718
54242,qv5bqiRDVBD6Xf_UnHCSgg,-0.6966
54243,QV5RXJAF-vzsS0xLjnUdoA,-0.8556
54244,qV6i9i-7ZU049bZ88wVBYg,-0.3509
54245,Qv6TuZ3jqIJRMptqqdeotA,-0.941
54246,QvACh5vXWrajE0AGNWSmxA,-0.1574
54247,qVaFga5XBi4my0uLibFS0g,-0.5657
54248,qvaht3LsBQ5YMc9EH7m5FA,-0.4939
54249,qVAIe2NTyI_BvvbrowOWgQ,-0.6486
54250,QvaLRdvu-yZk-4hD9zEsFQ,-0.4943
54251,qVbxORoylrYZlDwjkWnLVw,-0.1154
54252,QVc80ksEgA9zqCvQ9u7vkw,-0.8079
54253,QVceBrmJT-ORRFN2Oyw7tw,-0.9569
54254,qvCL8d0pRuuKImZhkzyK3w,-0.296
54255,Qvd-naLBPPpRc9tgTfVtow,-0.8
54256,qVENLfQekbWD_DG3A7lLjA,-0.4022
54257,QveNURRZcMRd7jQkej2uKA,-0.9406
54258,qvewfaKNA4u0NphupttaUA,-0.2905
54259,qVfdWZwlaqvgBQEeV_tVBA,-0.0387
54260,qvFhitf6dd6WQ_uqN_d_Hw,-0.4381
54261,qvg9tCFoNGUUbWb8Sb0Cjg,-0.7005
54262,QvH5iVIy_iUWbA40TLhHdw,-0.765
54263,QvhSAthQzP9vwpgUSL4C3Q,-0.4518
54264,qVIVHgvg6yah51g4tkOEuQ,-0.0571
54265,QVj7oPMJ0QbNQ9fKC8y6-w,-0.6705
54266,qvJNlNGsKTj96s7GAzi0Ow,-0.6479
54267,QvJUXXKRKQ0U_bwfWz7FZA,-0.4926
54268,QvKBiQ_UqQkv4C8a3SDlbA,-0.9175
54269,QvkL3Yzjs5dJyYfHwxN7tw,-0.1419
54270,QVLMysP4yO_dvZVwDYl3uA,-0.3818
54271,QvM2tzu8Zz5GUXeR4e4_HA,-0.3804
54272,QVm31T9tomEjhe7V5AtjLQ,-0.3973
54273,qvM8OGtOF8lVR5rX9uThLw,-0.1303
54274,qvMVf_fLGHiAszYBMxLv1g,-0.8034
54275,qvn2Zz1lhSuVCexIqykW8A,-0.9794
54276,qVoKgIWz6vltvpYDnF1DAA,-0.2047
54277,QVomRzD_pqj-sw_4TnhUIQ,-0.6827
54278,Qvp8PTUSZ4sRs3wdqbiqgg,-0.0866
54279,QvPGS_nuntGP1C0SnOt76w,-0.8834
54280,QVpxoNRV7cpgJI_0FC09ew,-0.9601
54281,QvQ1sZQi-ebAtzus3Ef3Mg,-0.7244
54282,QvQdPJ8TMFQ8Oh_oR1zcfQ,-0.6486
54283,qvqIvLmSaqrMbuEDv3kosA,-0.128
54284,qvQxeHpuJMbO2kYpUyIV0A,-0.6249
54285,QvrC-WKRun1XXkQOVm1Vvg,-0.8999
54286,qvRFdcDaLsn1yoRStyK4Gw,-0.2732
54287,QVRL-r9yghz2eINGtyex5Q,-0.0347
54288,qvrq-363yPztaPVzB8qpkA,-0.4767
54289,qVruocYSCGOOgL4u5R5K2w,-0.3252
54290,QVs-lcXPlAXbNsyX_Y25yg,-0.7003
54291,Qvs7SKKr3xMRD58e7_cBrw,-0.3788
54292,qvspc2VuTki5AzKwh2Zv0g,-0.2854
54293,QVT7Z8G03Pj8W9Nf8pJ6Pw,-0.7118
54294,QvtcOx6Zzul9qfq_f9lfag,-0.7645
54295,qVtDU-cL_8yMFKKFt62TxQ,-0.8275
54296,QVTrnQebg2qWJpKQjdTcLA,-0.897
54297,qvu3IQGCz7VZcj3V3f5uJw,-0.0894
54298,qVU7mabKvbXvOPHe1J7RFQ,-0.747
54299,qVuC0viT0ex4SHtc1ki9lQ,-0.8942
54300,QVuq1riZXmpa0a6QdeAbkg,-0.3841
54301,qVvGy31ZVQCZK52h6zK8eA,-0.0433
54302,qVvMYrHHItFA-dZtxx94pw,-0.9428
54303,qvvRlcx3CbDTWLVKFwxwOA,-0.9097
54304,qVxercfEaKerBI5oc6YY6g,-0.9312
54305,QvXoBxX55M6W2XKZjYQsZA,-0.3742
54306,QvXq7FBwT30pEVA8LjNk1Q,-0.6582
54307,qVxsAmGaBiTCW8RLQWX8Dw,-0.0361
54308,QVxvnuIwMDSzQPH64E64Dg,-0.9018
54309,QVZ4SDSWcnQVrV-3riky1A,-0.2278
54310,qvzlxrcFAYbIAw12fubJAw,-0.1311
54311,Qv_ncoZurgPh-qPeNlm4dA,-0.8537
54312,qW-S_RJlDlv9uQqSKagQLg,-0.7203
54313,qW-zTy_mmd_C399xysCixQ,-0.8552
54314,Qw08uMfEhNK9O1EZPjCEOw,-0.4215
54315,qW0Rs45jGfIlHdwq_vHtPQ,-0.1045
54316,QW3Y8C8QhJ3-LIezrS7oIA,-0.9739
54317,QW40Niz_o_w0Q1Ryu3C_7Q,-0.3382
54318,qw4ogKpdhm_VVAQExI0J-A,-0.4516
54319,Qw4pVhoueeiO_ULCsXGFww,-0.7263
54320,qw4Y_fDnrgH-dMhjC90YOg,-0.2755
54321,QW5_OcJ2As5-izycBtal2g,-0.585
54322,QW9J_YrZfqslOIvzkLuVCA,-0.9367
54323,QWA2Bi7lzai_Z-dATXAKXg,-0.6913
54324,QWAa9KGxqVD3wk-XNdEtjg,-0.8908
54325,QWaaNPi8GQ54BuknsNjqLg,-0.8791
54326,QwahhnMRBJ8DgR0yVGTDEw,-0.9928
54327,qwap_IIircVi1MkC3KKnUw,-0.9615
54328,qwB8oId1H23t5YNyLLChHQ,-0.9446
54329,qwB9FgUpNzATDWEUK0GsmA,-0.7623
54330,Qwba3O4kwEtdWpEe72vVCA,-0.2406
54331,Qwc6qfNgzrgNIBqJ_6mLNw,-0.5096
54332,qwcDp7JhRu3FZ6Xfe7aJ4Q,-0.6597
54333,qWCKaupwMeSiANlMEHKiJA,-0.8679
54334,qwcnT7sr2y936knCXBsuuQ,-0.9269
54335,qWcrp11dMae7SN8drwcTUQ,-0.4468
54336,QwDfJcsEo_02S3Xj4O2yww,-0.2763
54337,QwEhN8K9jrg1vCZsK3Pz0g,-0.2023
54338,QwFMxgAFQBu8mc4qyH3ifQ,-0.2677
54339,qWG2jf2xD1LLlLasrZriwg,-0.83
54340,Qwg5zS4hllx-1vUto5EwWg,-0.9345
54341,qwHGVaqHKF8tGw-64GZ3mA,-0.0868
54342,QwhRx7X_izBJJMM8WONpKA,-0.8331
54343,qwIe41zjqOCwaEknEpUGEg,-0.3291
54344,QwivIcYm65o9l_-edp5ZeQ,-0.4738
54345,qwj1tU90TXCCFUXpCiRObQ,-0.5225
54346,qwj71VMdbePUKRzZSYrRPA,-0.9813
54347,qWJWNDG5TU8rhCraosSFPQ,-0.2023
54348,Qwjzv7rVWGaIX7RXw-Ce_Q,-0.7717
54349,QWKTL7VDsunbJ6_k5F4dXA,-0.995
54350,QwmaJaPijuQxSgCXG6OgDg,-0.34
54351,QwNj3ScQUWLBDH2aHAuWlg,-0.8933
54352,QWNjW4beepRR_d0Ugq5rng,-0.0129
54353,qWo5mNfPOJ0kXS9kYptCVw,-0.4215
54354,QWod4CwyIO9F61tYMWE-HQ,-0.8506
54355,qwOLL6QlooSoRqPp75zvaw,-0.8402
54356,qWPHk_mFdEGuTZFFary5-w,-0.5716
54357,QwpLmJzuABpxzoSKZ9EtKw,-0.0258
54358,QwPozwpLGaJ3-IPJ0e-ltw,-0.8805
54359,qWPuU_2S9Cuf8iyfsDW1xA,-0.8134
54360,qWqdsunQnAEHRkpj_DCTIg,-0.5236
54361,qwrDKFaXTXUm0YfXREumQg,-0.1533
54362,QwRGrftynrgELWDcQjW5PQ,-0.8326
54363,qwRn_jsuAGdIAUO6qZnYHA,-0.2263
54364,qwSLcE8eBHWH7MOHlqpn3g,-0.8129
54365,qwsti2kTr-FJFr2jDmVH6Q,-0.7163
54366,qWsZ6LTfKza40H-HgnZ_4w,-0.8235
54367,QwSZV78HBfOYHuL0yCZthw,-0.8322
54368,qwTIUBIw7Lbzm5ToWhI1pw,-0.8047
54369,QwUPBf8Nr0X8yOHROShz4w,-0.3441
54370,qwuV6SvxIGBnuZj5iTxusA,-0.8825
54371,QWuwCd5Fl5O11zQtdheSww,-0.9452
54372,QWvH5MHtS_u8aOmNJnjD7Q,-0.7891
54373,qWWLSTEBACqHEOgdpYryTw,-0.1007
54374,QwwOBI41N6cA_FDU8GP19g,-0.9399
54375,qWwrVmnMMZyGjbXRkjiUVg,-0.9619
54376,QWx25a-l7bU7q-vTS70p9Q,-0.6901
54377,QwXCRjrbbkC0MhXYrXdNLg,-0.3818
54378,qwycXYPk0MmOGmb-7nAw1w,-0.61
54379,QWyf-oNJ0sEPIDQ-YcJAXw,-0.6637
54380,QWYgA2madO3yd5gxe24fzw,-0.7322
54381,QwYKui_2caCxuJx0yAVkeA,-0.8392
54382,QwYQ7WnQkcHAxAZxiU1BbA,-0.6452
54383,QW_1Vq-seIG0Xs3Q752j4Q,-0.864
54384,qW_7jexLN4vCqltpDUaBxw,-0.9568
54385,qW_AYuwzZKA6k4YPGUqOrQ,-0.3182
54386,Qw_B2IHoMgxJ9vEl4fF2CQ,-0.8326
54387,QX-1V12ez9jOE_eDCNp_tw,-0.7345
54388,Qx-H5T3E1UpPYorndQ8XKA,-0.6002
54389,qX-OjZSZGKQ2-rKm-zRhHw,-0.8834
54390,qx3v9ubenyrdtLtkwDLqdQ,-0.2045
54391,QX4JVSETOnBsJUOcsCNPvA,-0.2857
54392,qX5q3dPQ589Ibfmw17ZbrQ,-0.8986
54393,QX71bY7bJ3OpLdtw-GqTaw,-0.3747
54394,Qx7N0VKKZ8WnRzGXV4QhDQ,-0.955
54395,qx99SVZsWKgYDmVnSev2AQ,-0.4815
54396,QxAEcYFHl4GPGgd0CeqfCA,-0.817
54397,qXbIwqKwvZ21FpFVLbvNGw,-0.2481
54398,qXC6hP0RKeitGmdF-ERkDg,-0.3387
54399,qXC9ijNie2ZFSQtVg9DbtQ,-0.25
